from	to
Metoprolol Succinate	M0018125
Thiopental Sodium	M0023374
Sumatriptan	M0025176
Meloxicam	M0001560
Hydroxocobalamin	M0006829
Zinc Sulfate	M0006829
Isosorbide Mononitrate	M0024213
Benazepril	M0001197
Insulin Degludec	M0006829
Clonazepam	M0012644
Insulin Glulisine	M0010901
Doxycycline	M0004082
Betaxolol	M0006829
Pyrimethamine	M0001137
Eletriptan	M0025176
Rivastigmine	M0006829
Acarbose	M0006373
Clarithromycin	M0006829
Carbamazepine	M0006829
Estradiol	M0012644
Methotrexate	M0025974
Calcium Gluconate	M0012008
Thioridazine	M0002788
Isosorbide Mononitrate	M0502049
Propranolol	M0002863
Amiloride	M0010828
Mebendazole	M0006829
Potassium Chloride	M0025974
Norfloxacin	M0006829
Budesonide	M0001885
Ketorolac	M0016211
Benzathine penicillin G	M0006829
Mefenamic Acid	M0012014
Miglitol	M0004771
Rabeprazole	M0006829
Penicillamine	M0006829
Clopidogrel	M0002683
Dextropropoxyphene	M0010816
Glibenclamide	M0006829
Dexamethasone	M0022124
Ramipril	M0001197
Rizatriptan	M0011734
Acarbose	M0006829
Danazol	M0009155
Isoniazid	M0527454
Miglitol	M0012908
Clomiphene	M0022428
Adefovir	M0006829
Oxazepam	M0024213
Orlistat	M0004258
Methotrexate	M0017471
Sibutramine	M0328070
Amiodarone	M0009943
Theophylline	M0006829
Pentazocine	M0029084
Eletriptan	M0005191
Prednisolone	M0011962
Sumatriptan	M0334698
Quinidine	M0009945
Risedronate	M0007740
Gemfibrozil	M0012640
Diclofenac	M0001885
Atenolol	M0009953
Triamcinolone	M0014313
Silodosin	M0006829
Risedronate	M0010891
Acarbose	M0012636
Risperidone	M0006829
Insulin Glargine	M0010901
Sulfadiazine	M0006829
Folic Acid	M0001137
Insulin Degludec	M0010901
Ethinyl Estradiol	M0502868
Amiodarone	M0019783
Ethinyl Estradiol	M0014599
Candesartan	M0010927
Timolol	M0019828
Clozapine	M0014332
Atazanavir	M0006829
Ergotamine	M0017471
Olanzapine	M0006829
Warfarin	M0022808
Nalbuphine	M0001885
Sitagliptin	M0006152
Risedronate	M0006829
Selegiline	M0006829
Capecitabine	M0006829
Amiodarone	M0020955
Pantoprazole	M0006829
Betaxolol	M0002863
Thioridazine	M0002683
Acitretin	M0006829
Fluocinolone acetonide	M0006829
Ibuprofen	M0006829
Sodium Bicarbonate	M0018125
Iron	M0006829
Mirtazapine	M0006829
Lisinopril	M0010808
Sertaconazole	M0006829
Candesartan	M0017471
Glibenclamide	M0025687
Triamcinolone	M0020462
Sumatriptan	M0328070
Atomoxetine	M0024213
Atropine	M0001885
Mefenamic Acid	M0017490
Penicillamine	M0001120
Loperamide	M0005043
Warfarin	M0010153
Potassium Chloride	M0006829
Midazolam	M0017471
Methylphenidate	M0001533
Rifabutin	M0006829
Eletriptan	M0328070
Sodium Valproate	M0017471
Loperamide	M0007479
Imipramine	M0017471
Sumatriptan	M0001181
Etoposide	M0017471
Mifepristone	M0000457
Valproic Acid	M0529166
Mycophenolate mofetil	M0006829
Ursodeoxycholic Acid	M0002489
Loperamide	M0006212
Buclizine	M0017488
Lisinopril	M0001197
Mometasone	M0022111
Iron	M0001123
Ropinirole	M0006829
Naphazoline	M0006829
Eletriptan	M0001181
Propranolol	M0009953
Warfarin	M0000661
Acetazolamide	M0010911
Penicillamine	M0480487
Diazepam	M0017471
Divalproex	M0529166
Betaxolol	M0017489
Glucagon	M0016586
Pregabalin	M0006829
Digoxin	M0022595
Clopidogrel	M0006829
Lamivudine	M0006829
Prednisolone	M0025643
Metoprolol Succinate	M0006829
Measles Vaccine (Live)	M0011155
Galantamine	M0010851
Budesonide	M0006829
Liraglutide	M0006829
Fentanyl	M0017471
Netilmicin	M0010851
Measles Vaccine (Live)	M0017471
Warfarin	M0017443
Repaglinide	M0006152
Almotriptan	M0025176
Azathioprine	M0006829
Ciclosporin	M0017975
Diltiazem	M0010927
Indomethacin	M0016211
Aztreonam	M0006829
Atenolol	M0018125
Zafirlukast	M0012644
Lorazepam	M0017471
Atorvastatin	M0012156
Potassium Citrate	M0328224
Theophylline	M0019597
Phenytoin	M0029713
Timolol	M0002967
Sulfasalazine	M0017334
Glimepiride	M0010851
Haloperidol Decanoate	M0006829
Fluphenazine	M0006829
Famotidine	M0006829
Zolmitriptan	M0014340
Midazolam	M0011288
Prednisolone	M0014313
Atropine	M0022327
Quinine	M0006829
Magaldrate	M0025974
Halobetasol	M0010851
Hyoscyamine	M0013293
Haloperidol	M0012644
Thiopental Sodium	M0006829
Diclofenac	M0006829
Iron	M0010098
Felodipine	M0006829
Itraconazole	M0009953
Fluvastatin	M0006829
Atropine	M0013293
Danazol	M0012156
Ketorolac	M0006829
Cyproheptadine	M0026129
Conjugated Estrogens	M0012644
Isosorbide Dinitrate	M0024213
Metformin	M0544043
Rizatriptan	M0005195
Calcium Gluconate	M0010814
Estradiol	M0010152
Perindopril erbumine	M0010927
Sumatriptan	M0010861
Metoclopramide	M0011577
Enalapril	M0006829
Promethazine	M0011348
Methylphenidate	M0009230
Valproic Acid	M0012644
Probenecid	M0025974
Griseofulvin	M0017471
Nalbuphine	M0006829
Cilostazol	M0009953
Thioridazine	M0006829
Quinine	M0009353
Piroxicam	M0006829
Glucagon	M0006829
Fosphenytoin	M0000337
Dextropropoxyphene	M0001885
Rizatriptan	M0006829
Abacavir	M0006829
Clomiphene	M0000482
Sodium Bicarbonate	M0010891
Rosiglitazone	M0012644
Benazepril	M0006829
Canagliflozin	M0006829
Rizatriptan	M0531707
Perindopril erbumine	M0017471
Estradiol	M0017471
